#log n	log T	log cool/n2	log heat/n2
 -0.50	 1.10	    -27.320	    -23.819
 -0.50	 1.20	    -27.054	    -23.822
 -0.50	 1.30	    -26.728	    -23.825
 -0.50	 1.40	    -26.399	    -23.828
 -0.50	 1.50	    -26.104	    -23.832
 -0.50	 1.60	    -25.850	    -23.836
 -0.50	 1.70	    -25.634	    -23.840
 -0.50	 1.80	    -25.446	    -23.845
 -0.50	 1.90	    -25.274	    -23.850
 -0.50	 2.00	    -25.110	    -23.855
 -0.50	 2.10	    -24.952	    -23.861
 -0.50	 2.20	    -24.802	    -23.867
 -0.50	 2.30	    -24.666	    -23.874
 -0.50	 2.40	    -24.547	    -23.881
 -0.50	 2.50	    -24.446	    -23.889
 -0.50	 2.60	    -24.361	    -23.897
 -0.50	 2.70	    -24.290	    -23.907
 -0.50	 2.80	    -24.230	    -23.916
 -0.50	 2.90	    -24.179	    -23.927
 -0.50	 3.00	    -24.134	    -23.939
 -0.50	 3.10	    -24.093	    -23.951
 -0.50	 3.20	    -24.055	    -23.964
 -0.50	 3.30	    -24.017	    -23.979
 -0.50	 3.40	    -23.971	    -23.995
 -0.50	 3.50	    -23.913	    -24.012
 -0.50	 3.60	    -23.840	    -24.030
 -0.50	 3.70	    -23.748	    -24.050
 -0.50	 3.80	    -23.629	    -24.072
 -0.50	 3.90	    -23.462	    -24.095
 -0.50	 4.00	    -23.181	    -24.120
 -0.50	 4.10	    -22.661	    -24.153
 -0.50	 4.20	    -22.045	    -24.282
 -0.50	 4.30	    -21.838	    -24.753
 -0.50	 4.40	    -21.936	    -25.179
 -0.50	 4.50	    -21.958	    -25.606
 -0.50	 4.60	    -21.885	    -26.086
 -0.50	 4.70	    -21.733	    -26.302
 -0.50	 4.80	    -21.527	    -26.402
 -0.50	 4.90	    -21.341	    -26.611
 -0.50	 5.00	    -21.276	    -26.636
 -0.40	 1.00	    -27.589	    -23.912
 -0.40	 1.10	    -27.400	    -23.914
 -0.40	 1.20	    -27.132	    -23.917
 -0.40	 1.30	    -26.806	    -23.920
 -0.40	 1.40	    -26.477	    -23.923
 -0.40	 1.50	    -26.180	    -23.926
 -0.40	 1.60	    -25.925	    -23.929
 -0.40	 1.70	    -25.708	    -23.933
 -0.40	 1.80	    -25.518	    -23.937
 -0.40	 1.90	    -25.344	    -23.942
 -0.40	 2.00	    -25.177	    -23.947
 -0.40	 2.10	    -25.015	    -23.952
 -0.40	 2.20	    -24.862	    -23.957
 -0.40	 2.30	    -24.724	    -23.963
 -0.40	 2.40	    -24.602	    -23.970
 -0.40	 2.50	    -24.499	    -23.977
 -0.40	 2.60	    -24.412	    -23.984
 -0.40	 2.70	    -24.340	    -23.993
 -0.40	 2.80	    -24.279	    -24.001
 -0.40	 2.90	    -24.227	    -24.011
 -0.40	 3.00	    -24.181	    -24.021
 -0.40	 3.10	    -24.139	    -24.032
 -0.40	 3.20	    -24.101	    -24.044
 -0.40	 3.30	    -24.061	    -24.057
 -0.40	 3.40	    -24.014	    -24.072
 -0.40	 3.50	    -23.955	    -24.087
 -0.40	 3.60	    -23.880	    -24.103
 -0.40	 3.70	    -23.786	    -24.121
 -0.40	 3.80	    -23.666	    -24.141
 -0.40	 3.90	    -23.496	    -24.162
 -0.40	 4.00	    -23.206	    -24.184
 -0.40	 4.10	    -22.667	    -24.215
 -0.40	 4.20	    -22.033	    -24.350
 -0.40	 4.30	    -21.832	    -24.841
 -0.40	 4.40	    -21.936	    -25.265
 -0.40	 4.50	    -21.958	    -25.699
 -0.40	 4.60	    -21.885	    -26.184
 -0.40	 4.70	    -21.733	    -26.399
 -0.40	 4.80	    -21.527	    -26.496
 -0.40	 4.90	    -21.341	    -26.694
 -0.40	 5.00	    -21.276	    -26.669
 -0.30	 1.00	    -27.670	    -24.008
 -0.30	 1.10	    -27.477	    -24.010
 -0.30	 1.20	    -27.208	    -24.012
 -0.30	 1.30	    -26.883	    -24.015
 -0.30	 1.40	    -26.554	    -24.018
 -0.30	 1.50	    -26.257	    -24.021
 -0.30	 1.60	    -26.002	    -24.024
 -0.30	 1.70	    -25.783	    -24.027
 -0.30	 1.80	    -25.592	    -24.031
 -0.30	 1.90	    -25.416	    -24.035
 -0.30	 2.00	    -25.246	    -24.039
 -0.30	 2.10	    -25.080	    -24.044
 -0.30	 2.20	    -24.924	    -24.049
 -0.30	 2.30	    -24.782	    -24.054
 -0.30	 2.40	    -24.658	    -24.060
 -0.30	 2.50	    -24.553	    -24.066
 -0.30	 2.60	    -24.464	    -24.073
 -0.30	 2.70	    -24.391	    -24.080
 -0.30	 2.80	    -24.329	    -24.088
 -0.30	 2.90	    -24.275	    -24.097
 -0.30	 3.00	    -24.228	    -24.106
 -0.30	 3.10	    -24.186	    -24.116
 -0.30	 3.20	    -24.147	    -24.126
 -0.30	 3.30	    -24.106	    -24.138
 -0.30	 3.40	    -24.058	    -24.151
 -0.30	 3.50	    -23.998	    -24.164
 -0.30	 3.60	    -23.921	    -24.179
 -0.30	 3.70	    -23.826	    -24.195
 -0.30	 3.80	    -23.704	    -24.213
 -0.30	 3.90	    -23.532	    -24.232
 -0.30	 4.00	    -23.234	    -24.252
 -0.30	 4.10	    -22.677	    -24.281
 -0.30	 4.20	    -22.024	    -24.421
 -0.30	 4.30	    -21.828	    -24.931
 -0.30	 4.40	    -21.936	    -25.353
 -0.30	 4.50	    -21.957	    -25.794
 -0.30	 4.60	    -21.885	    -26.281
 -0.30	 4.70	    -21.733	    -26.494
 -0.30	 4.80	    -21.527	    -26.588
 -0.30	 4.90	    -21.341	    -26.773
 -0.30	 5.00	    -21.276	    -26.697
 -0.20	 1.00	    -27.747	    -24.104
 -0.20	 1.10	    -27.551	    -24.106
 -0.20	 1.20	    -27.282	    -24.108
 -0.20	 1.30	    -26.958	    -24.111
 -0.20	 1.40	    -26.631	    -24.113
 -0.20	 1.50	    -26.335	    -24.116
 -0.20	 1.60	    -26.079	    -24.119
 -0.20	 1.70	    -25.860	    -24.122
 -0.20	 1.80	    -25.667	    -24.125
 -0.20	 1.90	    -25.488	    -24.128
 -0.20	 2.00	    -25.315	    -24.132
 -0.20	 2.10	    -25.145	    -24.136
 -0.20	 2.20	    -24.986	    -24.141
 -0.20	 2.30	    -24.841	    -24.146
 -0.20	 2.40	    -24.715	    -24.151
 -0.20	 2.50	    -24.607	    -24.156
 -0.20	 2.60	    -24.517	    -24.162
 -0.20	 2.70	    -24.442	    -24.169
 -0.20	 2.80	    -24.379	    -24.176
 -0.20	 2.90	    -24.325	    -24.184
 -0.20	 3.00	    -24.277	    -24.192
 -0.20	 3.10	    -24.234	    -24.201
 -0.20	 3.20	    -24.193	    -24.210
 -0.20	 3.30	    -24.152	    -24.221
 -0.20	 3.40	    -24.103	    -24.232
 -0.20	 3.50	    -24.041	    -24.244
 -0.20	 3.60	    -23.964	    -24.258
 -0.20	 3.70	    -23.867	    -24.272
 -0.20	 3.80	    -23.744	    -24.288
 -0.20	 3.90	    -23.569	    -24.305
 -0.20	 4.00	    -23.264	    -24.323
 -0.20	 4.10	    -22.690	    -24.350
 -0.20	 4.20	    -22.017	    -24.496
 -0.20	 4.30	    -21.825	    -25.022
 -0.20	 4.40	    -21.936	    -25.443
 -0.20	 4.50	    -21.957	    -25.889
 -0.20	 4.60	    -21.885	    -26.378
 -0.20	 4.70	    -21.733	    -26.589
 -0.20	 4.80	    -21.527	    -26.679
 -0.20	 4.90	    -21.341	    -26.849
 -0.20	 5.00	    -21.276	    -26.720
 -0.10	 1.00	    -27.821	    -24.201
 -0.10	 1.10	    -27.621	    -24.203
 -0.10	 1.20	    -27.353	    -24.205
 -0.10	 1.30	    -27.032	    -24.207
 -0.10	 1.40	    -26.707	    -24.209
 -0.10	 1.50	    -26.412	    -24.211
 -0.10	 1.60	    -26.157	    -24.214
 -0.10	 1.70	    -25.937	    -24.217
 -0.10	 1.80	    -25.742	    -24.220
 -0.10	 1.90	    -25.561	    -24.223
 -0.10	 2.00	    -25.385	    -24.226
 -0.10	 2.10	    -25.212	    -24.230
 -0.10	 2.20	    -25.049	    -24.234
 -0.10	 2.30	    -24.901	    -24.238
 -0.10	 2.40	    -24.772	    -24.243
 -0.10	 2.50	    -24.663	    -24.248
 -0.10	 2.60	    -24.571	    -24.253
 -0.10	 2.70	    -24.494	    -24.259
 -0.10	 2.80	    -24.430	    -24.265
 -0.10	 2.90	    -24.375	    -24.272
 -0.10	 3.00	    -24.326	    -24.279
 -0.10	 3.10	    -24.282	    -24.287
 -0.10	 3.20	    -24.241	    -24.296
 -0.10	 3.30	    -24.198	    -24.305
 -0.10	 3.40	    -24.148	    -24.315
 -0.10	 3.50	    -24.086	    -24.326
 -0.10	 3.60	    -24.007	    -24.338
 -0.10	 3.70	    -23.910	    -24.351
 -0.10	 3.80	    -23.785	    -24.365
 -0.10	 3.90	    -23.608	    -24.380
 -0.10	 4.00	    -23.296	    -24.397
 -0.10	 4.10	    -22.705	    -24.422
 -0.10	 4.20	    -22.012	    -24.574
 -0.10	 4.30	    -21.822	    -25.116
 -0.10	 4.40	    -21.936	    -25.535
 -0.10	 4.50	    -21.957	    -25.985
 -0.10	 4.60	    -21.885	    -26.474
 -0.10	 4.70	    -21.733	    -26.683
 -0.10	 4.80	    -21.527	    -26.768
 -0.10	 4.90	    -21.341	    -26.920
 -0.10	 5.00	    -21.276	    -26.740
 -0.00	 1.00	    -27.891	    -24.299
