 MODEL DESIGNATION: MW_center           
 MODEL GENERATED: Mon Nov 28 15:05:08 2022

              RESULTS FOR THE **STELLAR** WIND POWER AND ENERGY

                             POWER [ERG/SEC]                  ENERGY [ERG]               MOMENTUM FLUX [DYN]      
    TIME           ALL      OB      RSG      LBV       WR          ALL         ALL      OB      RSG      LBV       WR        
 .80910E+08      33.308   16.731   33.308  -30.000  -30.000      54.207      27.132    8.993   27.132  -30.000  -30.000
 .81010E+08      33.307   16.709   33.307  -30.000  -30.000      54.207      27.131    8.974   27.131  -30.000  -30.000
 .81110E+08      33.306   16.688   33.306  -30.000  -30.000      54.207      27.130    8.956   27.130  -30.000  -30.000
 .81210E+08      33.306   16.668   33.306  -30.000  -30.000      54.207      27.130    8.938   27.130  -30.000  -30.000
 .81310E+08      33.304   16.648   33.304  -30.000  -30.000      54.207      27.128    8.920   27.128  -30.000  -30.000
 .81410E+08      33.303   16.629   33.303  -30.000  -30.000      54.207      27.127    8.904   27.127  -30.000  -30.000
 .81510E+08      33.302   16.611   33.302  -30.000  -30.000      54.207      27.126    8.888   27.126  -30.000  -30.000
 .81610E+08      33.301   16.592   33.301  -30.000  -30.000      54.207      27.125    8.872   27.125  -30.000  -30.000
 .81710E+08      33.300   16.574   33.300  -30.000  -30.000      54.207      27.124    8.857   27.124  -30.000  -30.000
 .81810E+08      33.300   16.557   33.300  -30.000  -30.000      54.207      27.124    8.843   27.124  -30.000  -30.000
 .81910E+08      33.299   16.541   33.299  -30.000  -30.000      54.207      27.122    8.829   27.122  -30.000  -30.000
 .82010E+08      33.297   16.520   33.297  -30.000  -30.000      54.207      27.121    8.811   27.121  -30.000  -30.000
 .82110E+08      33.296   16.505   33.296  -30.000  -30.000      54.207      27.120    8.798   27.120  -30.000  -30.000
 .82210E+08      33.296   16.489   33.296  -30.000  -30.000      54.207      27.119    8.786   27.119  -30.000  -30.000
 .82310E+08      33.294   16.475   33.294  -30.000  -30.000      54.207      27.118    8.774   27.118  -30.000  -30.000
 .82410E+08      33.294   16.460   33.294  -30.000  -30.000      54.207      27.117    8.762   27.117  -30.000  -30.000
 .82510E+08      33.292   16.447   33.292  -30.000  -30.000      54.207      27.116    8.750   27.116  -30.000  -30.000
 .82610E+08      33.292   16.434   33.292  -30.000  -30.000      54.207      27.115    8.740   27.115  -30.000  -30.000
 .82710E+08      33.291   16.420   33.291  -30.000  -30.000      54.207      27.115    8.729   27.115  -30.000  -30.000
 .82810E+08      33.290   16.409   33.290  -30.000  -30.000      54.207      27.114    8.720   27.114  -30.000  -30.000
 .82910E+08      33.289   16.397   33.289  -30.000  -30.000      54.207      27.113    8.711   27.113  -30.000  -30.000
 .83010E+08      33.288   16.385   33.288  -30.000  -30.000      54.207      27.111    8.702   27.111  -30.000  -30.000
 .83110E+08      33.287   16.375   33.287  -30.000  -30.000      54.207      27.111    8.693   27.111  -30.000  -30.000
 .83210E+08      33.286   16.365   33.286  -30.000  -30.000      54.207      27.110    8.685   27.110  -30.000  -30.000
 .83310E+08      33.285   16.354   33.285  -30.000  -30.000      54.207      27.109    8.677   27.109  -30.000  -30.000
 .83410E+08      33.284   16.345   33.284  -30.000  -30.000      54.207      27.108    8.670   27.108  -30.000  -30.000
 .83510E+08      33.283   16.336   33.283  -30.000  -30.000      54.207      27.107    8.663   27.107  -30.000  -30.000
 .83610E+08      33.282   16.327   33.282  -30.000  -30.000      54.207      27.106    8.656   27.106  -30.000  -30.000
 .83710E+08      33.282   16.319   33.282  -30.000  -30.000      54.207      27.105    8.650   27.105  -30.000  -30.000
 .83810E+08      33.280   16.312   33.280  -30.000  -30.000      54.207      27.104    8.644   27.104  -30.000  -30.000
 .83910E+08      33.279   16.304   33.279  -30.000  -30.000      54.207      27.103    8.638   27.103  -30.000  -30.000
 .84010E+08      33.278   16.297   33.278  -30.000  -30.000      54.207      27.102    8.633   27.102  -30.000  -30.000
 .84110E+08      33.277   16.290   33.277  -30.000  -30.000      54.207      27.101    8.628   27.101  -30.000  -30.000
 .84210E+08      33.276   16.284   33.276  -30.000  -30.000      54.207      27.100    8.623   27.100  -30.000  -30.000
 .84310E+08      33.275   16.278   33.275  -30.000  -30.000      54.207      27.099    8.619   27.099  -30.000  -30.000
 .84410E+08      33.274   16.273   33.274  -30.000  -30.000      54.207      27.098    8.615   27.098  -30.000  -30.000
 .84510E+08      33.274   16.267   33.274  -30.000  -30.000      54.207      27.098    8.611   27.098  -30.000  -30.000
 .84610E+08      33.273   16.262   33.273  -30.000  -30.000      54.207      27.097    8.607   27.097  -30.000  -30.000
 .84710E+08      33.272   16.257   33.272  -30.000  -30.000      54.207      27.096    8.603   27.096  -30.000  -30.000
 .84810E+08      33.270   16.253   33.270  -30.000  -30.000      54.207      27.094    8.600   27.094  -30.000  -30.000
 .84910E+08      33.270   16.249   33.270  -30.000  -30.000      54.207      27.094    8.597   27.094  -30.000  -30.000
 .85010E+08      33.269   16.245   33.269  -30.000  -30.000      54.207      27.093    8.594   27.093  -30.000  -30.000
 .85110E+08      33.268   16.241   33.268  -30.000  -30.000      54.207      27.092    8.591   27.092  -30.000  -30.000
 .85210E+08      33.267   16.237   33.267  -30.000  -30.000      54.207      27.091    8.589   27.091  -30.000  -30.000
 .85310E+08      33.266   16.234   33.266  -30.000  -30.000      54.207      27.090    8.586   27.090  -30.000  -30.000
 .85410E+08      33.266   16.231   33.266  -30.000  -30.000      54.207      27.089    8.584   27.089  -30.000  -30.000
 .85510E+08      33.264   16.228   33.264  -30.000  -30.000      54.207      27.088    8.582   27.088  -30.000  -30.000
 .85610E+08      33.264   16.225   33.264  -30.000  -30.000      54.207      27.087    8.580   27.087  -30.000  -30.000
 .85710E+08      33.263   16.222   33.263  -30.000  -30.000      54.207      27.087    8.578   27.087  -30.000  -30.000
 .85810E+08      33.262   16.220   33.262  -30.000  -30.000      54.207      27.086    8.576   27.086  -30.000  -30.000
 .85910E+08      33.260   16.218   33.260  -30.000  -30.000      54.207      27.084    8.574   27.084  -30.000  -30.000
 .86010E+08      33.260   16.215   33.260  -30.000  -30.000      54.207      27.084    8.573   27.084  -30.000  -30.000
 .86110E+08      33.259   16.213   33.259  -30.000  -30.000      54.207      27.083    8.571   27.083  -30.000  -30.000
 .86210E+08      33.258   16.211   33.258  -30.000  -30.000      54.207      27.082    8.570   27.082  -30.000  -30.000
 .86310E+08      33.257   16.210   33.257  -30.000  -30.000      54.207      27.081    8.568   27.081  -30.000  -30.000
 .86410E+08      33.256   16.208   33.256  -30.000  -30.000      54.207      27.080    8.567   27.080  -30.000  -30.000
 .86510E+08      33.255   16.206   33.255  -30.000  -30.000      54.207      27.079    8.566   27.079  -30.000  -30.000
 .86610E+08      33.254   16.205   33.254  -30.000  -30.000      54.207      27.078    8.565   27.078  -30.000  -30.000
 .86710E+08      33.253   16.203   33.253  -30.000  -30.000      54.207      27.077    8.564   27.077  -30.000  -30.000
 .86810E+08      33.253   16.202   33.253  -30.000  -30.000      54.207      27.077    8.563   27.077  -30.000  -30.000
 .86910E+08      33.251   16.201   33.251  -30.000  -30.000      54.207      27.075    8.562   27.075  -30.000  -30.000
 .87010E+08      33.251   16.200   33.251  -30.000  -30.000      54.207      27.075    8.561   27.075  -30.000  -30.000
 .87110E+08      33.250   16.198   33.250  -30.000  -30.000      54.207      27.074    8.560   27.074  -30.000  -30.000
 .87210E+08      33.249   16.197   33.249  -30.000  -30.000      54.207      27.073    8.560   27.073  -30.000  -30.000
 .87310E+08      33.248   16.196   33.248  -30.000  -30.000      54.207      27.072    8.559   27.072  -30.000  -30.000
 .87410E+08      33.247   16.196   33.247  -30.000  -30.000      54.207      27.071    8.558   27.071  -30.000  -30.000
 .87510E+08      33.246   16.195   33.246  -30.000  -30.000      54.207      27.070    8.558   27.070  -30.000  -30.000
 .87610E+08      33.245   16.194   33.245  -30.000  -30.000      54.207      27.069    8.557   27.069  -30.000  -30.000
 .87710E+08      33.244   16.193   33.244  -30.000  -30.000      54.207      27.068    8.557   27.068  -30.000  -30.000
 .87810E+08      33.244   16.192   33.244  -30.000  -30.000      54.207      27.068    8.556   27.068  -30.000  -30.000
 .87910E+08      33.243   16.192   33.243  -30.000  -30.000      54.207      27.067    8.556   27.067  -30.000  -30.000
 .88010E+08      33.242   16.191   33.242  -30.000  -30.000      54.207      27.066    8.555   27.066  -30.000  -30.000
 .88110E+08      33.241   16.191   33.241  -30.000  -30.000      54.207      27.065    8.555   27.065  -30.000  -30.000
 .88210E+08      33.240   16.190   33.240  -30.000  -30.000      54.207      27.064    8.554   27.064  -30.000  -30.000
 .88310E+08      33.239   16.189   33.239  -30.000  -30.000      54.207      27.063    8.554   27.063  -30.000  -30.000
 .88410E+08      33.238   16.189   33.238  -30.000  -30.000      54.207      27.062    8.554   27.062  -30.000  -30.000
 .88510E+08      33.237   16.188   33.237  -30.000  -30.000      54.207      27.061    8.553   27.061  -30.000  -30.000
 .88610E+08      33.237   16.188   33.237  -30.000  -30.000      54.207      27.061    8.553   27.061  -30.000  -30.000
 .88710E+08      33.236   16.188   33.236  -30.000  -30.000      54.207      27.060    8.553   27.060  -30.000  -30.000
 .88810E+08      33.235   16.187   33.235  -30.000  -30.000      54.207      27.059    8.552   27.059  -30.000  -30.000
 .88910E+08      33.234   16.187   33.234  -30.000  -30.000      54.207      27.058    8.552   27.058  -30.000  -30.000
 .89010E+08      33.233   16.187   33.233  -30.000  -30.000      54.207      27.057    8.552   27.057  -30.000  -30.000
 .89110E+08      33.232   16.186   33.232  -30.000  -30.000      54.207      27.056    8.552   27.056  -30.000  -30.000
 .89210E+08      33.232   16.186   33.232  -30.000  -30.000      54.207      27.055    8.551   27.055  -30.000  -30.000
 .89310E+08      33.231   16.186   33.231  -30.000  -30.000      54.207      27.054    8.551   27.054  -30.000  -30.000
 .89410E+08      33.230   16.186   33.230  -30.000  -30.000      54.207      27.053    8.551   27.053  -30.000  -30.000
 .89510E+08      33.229   16.185   33.229  -30.000  -30.000      54.207      27.053    8.551   27.053  -30.000  -30.000
 .89610E+08      33.228   16.185   33.228  -30.000  -30.000      54.207      27.052    8.551   27.052  -30.000  -30.000
 .89710E+08      33.227   16.185   33.227  -30.000  -30.000      54.207      27.051    8.551   27.051  -30.000  -30.000
 .89810E+08      33.226   16.185   33.226  -30.000  -30.000      54.207      27.050    8.550   27.050  -30.000  -30.000
 .89910E+08      33.225   16.185   33.225  -30.000  -30.000      54.207      27.049    8.550   27.049  -30.000  -30.000
 .90010E+08      33.225   16.184   33.225  -30.000  -30.000      54.207      27.048    8.550   27.048  -30.000  -30.000
 .90110E+08      33.224   16.184   33.224  -30.000  -30.000      54.207      27.048    8.550   27.048  -30.000  -30.000
 .90210E+08      33.223   16.184   33.223  -30.000  -30.000      54.207      27.047    8.550   27.047  -30.000  -30.000
 .90310E+08      33.222   16.184   33.222  -30.000  -30.000      54.207      27.046    8.550   27.046  -30.000  -30.000
 .90410E+08      33.221   16.184   33.221  -30.000  -30.000      54.207      27.045    8.550   27.045  -30.000  -30.000
 .90510E+08      33.221   16.184   33.221  -30.000  -30.000      54.207      27.044    8.550   27.044  -30.000  -30.000
 .90610E+08      33.220   16.183   33.220  -30.000  -30.000      54.207      27.044    8.550   27.044  -30.000  -30.000
 .90710E+08      33.219   16.183   33.219  -30.000  -30.000      54.207      27.043    8.549   27.043  -30.000  -30.000
 .90810E+08      33.218   16.183   33.218  -30.000  -30.000      54.207      27.042    8.549   27.042  -30.000  -30.000
 .90910E+08      33.218   16.183   33.218  -30.000  -30.000      54.207      27.041    8.549   27.041  -30.000  -30.000
 .91010E+08      33.217   16.183   33.217  -30.000  -30.000      54.207      27.041    8.549   27.041  -30.000  -30.000
 .91110E+08      33.216   16.183   33.216  -30.000  -30.000      54.207      27.040    8.549   27.040  -30.000  -30.000
 .91210E+08      33.216   16.182   33.216  -30.000  -30.000      54.207      27.040    8.549   27.040  -30.000  -30.000
 .91310E+08      33.215   16.182   33.215  -30.000  -30.000      54.207      27.039    8.549   27.039  -30.000  -30.000
 .91410E+08      33.215   16.182   33.215  -30.000  -30.000      54.207      27.039    8.549   27.039  -30.000  -30.000
 .91510E+08      33.214   16.182   33.214  -30.000  -30.000      54.207      27.038    8.548   27.038  -30.000  -30.000
 .91610E+08      33.213   16.182   33.213  -30.000  -30.000      54.207      27.037    8.548   27.037  -30.000  -30.000
 .91710E+08      33.212   16.182   33.212  -30.000  -30.000      54.207      27.036    8.548   27.036  -30.000  -30.000
 .91810E+08      33.212   16.182   33.212  -30.000  -30.000      54.207      27.036    8.548   27.036  -30.000  -30.000
 .91910E+08      33.211   16.181   33.211  -30.000  -30.000      54.207      27.035    8.548   27.035  -30.000  -30.000
 .92010E+08      33.210   16.181   33.210  -30.000  -30.000      54.207      27.034    8.548   27.034  -30.000  -30.000
 .92110E+08      33.210   16.181   33.210  -30.000  -30.000      54.207      27.033    8.548   27.033  -30.000  -30.000
 .92210E+08      33.209   16.181   33.209  -30.000  -30.000      54.207      27.033    8.548   27.033  -30.000  -30.000
 .92310E+08      33.208   16.181   33.208  -30.000  -30.000      54.207      27.032    8.548   27.032  -30.000  -30.000
 .92410E+08      33.208   16.181   33.208  -30.000  -30.000      54.207      27.032    8.547   27.032  -30.000  -30.000
 .92510E+08      33.207   16.180   33.207  -30.000  -30.000      54.207      27.031    8.547   27.031  -30.000  -30.000
 .92610E+08      33.206   16.180   33.206  -30.000  -30.000      54.207      27.030    8.547   27.030  -30.000  -30.000
 .92710E+08      33.206   16.180   33.206  -30.000  -30.000      54.207      27.029    8.547   27.029  -30.000  -30.000
 .92810E+08      33.205   16.180   33.205  -30.000  -30.000      54.207      27.029    8.547   27.029  -30.000  -30.000
 .92910E+08      33.204   16.180   33.204  -30.000  -30.000      54.207      27.028    8.547   27.028  -30.000  -30.000
 .93010E+08      33.204   16.180   33.204  -30.000  -30.000      54.207      27.028    8.547   27.028  -30.000  -30.000
 .93110E+08      33.203   16.179   33.203  -30.000  -30.000      54.207      27.027    8.547   27.027  -30.000  -30.000
 .93210E+08      33.202   16.179   33.202  -30.000  -30.000      54.207      27.026    8.547   27.026  -30.000  -30.000
 .93310E+08      33.202   16.179   33.202  -30.000  -30.000      54.207      27.026    8.546   27.026  -30.000  -30.000
 .93410E+08      33.201   16.179   33.201  -30.000  -30.000      54.207      27.025    8.546   27.025  -30.000  -30.000
 .93510E+08      33.201   16.179   33.201  -30.000  -30.000      54.207      27.025    8.546   27.025  -30.000  -30.000
 .93610E+08      33.200   16.179   33.200  -30.000  -30.000      54.207      27.024    8.546   27.024  -30.000  -30.000
 .93710E+08      33.199   16.179   33.199  -30.000  -30.000      54.207      27.023    8.546   27.023  -30.000  -30.000
 .93810E+08      33.198   16.178   33.198  -30.000  -30.000      54.207      27.022    8.546   27.022  -30.000  -30.000
 .93910E+08      33.198   16.178   33.198  -30.000  -30.000      54.207      27.022    8.546   27.022  -30.000  -30.000
 .94010E+08      33.197   16.178   33.197  -30.000  -30.000      54.207      27.021    8.546   27.021  -30.000  -30.000
 .94110E+08      33.197   16.178   33.197  -30.000  -30.000      54.207      27.021    8.546   27.021  -30.000  -30.000
 .94210E+08      33.196   16.178   33.196  -30.000  -30.000      54.207      27.020    8.545   27.020  -30.000  -30.000
 .94310E+08      33.195   16.178   33.195  -30.000  -30.000      54.207      27.019    8.545   27.019  -30.000  -30.000
 .94410E+08      33.195   16.177   33.195  -30.000  -30.000      54.207      27.019    8.545   27.019  -30.000  -30.000
 .94510E+08      33.194   16.177   33.194  -30.000  -30.000      54.207      27.018    8.545   27.018  -30.000  -30.000
 .94610E+08      33.193   16.177   33.193  -30.000  -30.000      54.207      27.017    8.545   27.017  -30.000  -30.000
 .94710E+08      33.193   16.177   33.193  -30.000  -30.000      54.207      27.017    8.545   27.017  -30.000  -30.000
 .94810E+08      33.192   16.177   33.192  -30.000  -30.000      54.207      27.016    8.545   27.016  -30.000  -30.000
 .94910E+08      33.191   16.177   33.191  -30.000  -30.000      54.207      27.015    8.545   27.015  -30.000  -30.000
 .95010E+08      33.191   16.177   33.191  -30.000  -30.000      54.207      27.015    8.545   27.015  -30.000  -30.000
 .95110E+08      33.190   16.176   33.190  -30.000  -30.000      54.207      27.014    8.544   27.014  -30.000  -30.000
 .95210E+08      33.189   16.176   33.189  -30.000  -30.000      54.207      27.013    8.544   27.013  -30.000  -30.000
 .95310E+08      33.189   16.176   33.189  -30.000  -30.000      54.207      27.013    8.544   27.013  -30.000  -30.000
 .95410E+08      33.188   16.176   33.188  -30.000  -30.000      54.207      27.012    8.544   27.012  -30.000  -30.000
 .95510E+08      33.187   16.176   33.187  -30.000  -30.000      54.207      27.011    8.544   27.011  -30.000  -30.000
 .95610E+08      33.187   16.176   33.187  -30.000  -30.000      54.207      27.011    8.544   27.011  -30.000  -30.000
 .95710E+08      33.186   16.175   33.186  -30.000  -30.000      54.207      27.010    8.544   27.010  -30.000  -30.000
 .95810E+08      33.185   16.175   33.185  -30.000  -30.000      54.207      27.009    8.544   27.009  -30.000  -30.000
 .95910E+08      33.185   16.175   33.185  -30.000  -30.000      54.207      27.009    8.544   27.009  -30.000  -30.000
 .96010E+08      33.184   16.175   33.184  -30.000  -30.000      54.207      27.008    8.543   27.008  -30.000  -30.000
 .96110E+08      33.183   16.175   33.183  -30.000  -30.000      54.207      27.007    8.543   27.007  -30.000  -30.000
 .96210E+08      33.183   16.175   33.183  -30.000  -30.000      54.207      27.007    8.543   27.007  -30.000  -30.000
 .96310E+08      33.182   16.175   33.182  -30.000  -30.000      54.207      27.006    8.543   27.006  -30.000  -30.000
 .96410E+08      33.181   16.174   33.181  -30.000  -30.000      54.207      27.005    8.543   27.005  -30.000  -30.000
 .96510E+08      33.181   16.174   33.181  -30.000  -30.000      54.207      27.005    8.543   27.005  -30.000  -30.000
 .96610E+08      33.180   16.174   33.180  -30.000  -30.000      54.207      27.004    8.543   27.004  -30.000  -30.000
 .96710E+08      33.179   16.174   33.179  -30.000  -30.000      54.207      27.003    8.543   27.003  -30.000  -30.000
 .96810E+08      33.179   16.174   33.179  -30.000  -30.000      54.207      27.003    8.543   27.003  -30.000  -30.000
 .96910E+08      33.178   16.174   33.178  -30.000  -30.000      54.207      27.002    8.542   27.002  -30.000  -30.000
 .97010E+08      33.177   16.173   33.177  -30.000  -30.000      54.207      27.001    8.542   27.001  -30.000  -30.000
 .97110E+08      33.177   16.173   33.177  -30.000  -30.000      54.207      27.001    8.542   27.001  -30.000  -30.000
 .97210E+08      33.176   16.173   33.176  -30.000  -30.000      54.207      27.000    8.542   27.000  -30.000  -30.000
 .97310E+08      33.175   16.173   33.175  -30.000  -30.000      54.207      26.999    8.542   26.999  -30.000  -30.000
 .97410E+08      33.175   16.173   33.175  -30.000  -30.000      54.207      26.999    8.542   26.999  -30.000  -30.000
 .97510E+08      33.174   16.173   33.174  -30.000  -30.000      54.207      26.998    8.542   26.998  -30.000  -30.000
 .97610E+08      33.173   16.173   33.173  -30.000  -30.000      54.207      26.997    8.542   26.997  -30.000  -30.000
 .97710E+08      33.173   16.172   33.173  -30.000  -30.000      54.207      26.997    8.542   26.997  -30.000  -30.000
 .97810E+08      33.172   16.172   33.172  -30.000  -30.000      54.207      26.996    8.541   26.996  -30.000  -30.000
 .97910E+08      33.172   16.172   33.172  -30.000  -30.000      54.207      26.995    8.541   26.995  -30.000  -30.000
 .98010E+08      33.171   16.172   33.171  -30.000  -30.000      54.207      26.995    8.541   26.995  -30.000  -30.000
 .98110E+08      33.170   16.172   33.170  -30.000  -30.000      54.207      26.994    8.541   26.994  -30.000  -30.000
 .98210E+08      33.169   16.172   33.169  -30.000  -30.000      54.207      26.993    8.541   26.993  -30.000  -30.000
 .98310E+08      33.169   16.172   33.169  -30.000  -30.000      54.207      26.993    8.541   26.993  -30.000  -30.000
 .98410E+08      33.168   16.171   33.168  -30.000  -30.000      54.207      26.992    8.541   26.992  -30.000  -30.000
 .98510E+08      33.167   16.171   33.167  -30.000  -30.000      54.207      26.991    8.541   26.991  -30.000  -30.000
 .98610E+08      33.167   16.171   33.167  -30.000  -30.000      54.207      26.991    8.541   26.991  -30.000  -30.000
 .98710E+08      33.166   16.171   33.166  -30.000  -30.000      54.207      26.990    8.540   26.990  -30.000  -30.000
 .98810E+08      33.166   16.171   33.166  -30.000  -30.000      54.207      26.989    8.540   26.989  -30.000  -30.000
 .98910E+08      33.165   16.171   33.165  -30.000  -30.000      54.207      26.989    8.540   26.989  -30.000  -30.000
 .99010E+08      33.164   16.170   33.164  -30.000  -30.000      54.207      26.988    8.540   26.988  -30.000  -30.000
 .99110E+08      33.164   16.170   33.164  -30.000  -30.000      54.207      26.988    8.540   26.988  -30.000  -30.000
 .99210E+08      33.163   16.170   33.163  -30.000  -30.000      54.207      26.987    8.540   26.987  -30.000  -30.000
 .99310E+08      33.162   16.170   33.162  -30.000  -30.000      54.207      26.986    8.540   26.986  -30.000  -30.000
 .99410E+08      33.162   16.170   33.162  -30.000  -30.000      54.207      26.986    8.540   26.986  -30.000  -30.000
 .99510E+08      33.161   16.170   33.161  -30.000  -30.000      54.207      26.985    8.540   26.985  -30.000  -30.000
 .99610E+08      33.160   16.170   33.160  -30.000  -30.000      54.207      26.984    8.539   26.984  -30.000  -30.000
 .99710E+08      33.159   16.169   33.159  -30.000  -30.000      54.207      26.983    8.539   26.983  -30.000  -30.000
 .99810E+08      33.159   16.169   33.159  -30.000  -30.000      54.207      26.983    8.539   26.983  -30.000  -30.000
 .99910E+08      33.158   16.169   33.158  -30.000  -30.000      54.207      26.982    8.539   26.982  -30.000  -30.000
